,X_WGS84,Y_WGS84,amocan
2486,-104.63,36.73,0
2487,-104.63,42.65,0
2488,-104.63,32.14,0
2489,-104.61,38.84,0
2490,-104.61,39.96,0
2491,-104.61,36.91,0
2492,-104.61,38.45,0
2493,-104.61,47.69,0
2494,-104.61,50.79,0
2495,-104.6,38.26,0
2496,-104.6,36.39,0
2497,-104.6,40.79,0
2498,-104.59,50.42,0
2499,-104.59,44.68,0
2500,-104.59,36.02,0
2501,-104.57,37.14,0
2502,-104.57,44.14,0
2503,-104.56,42.2,0
2504,-104.56,69.82,0
2505,-104.55,46.06,0
2506,-104.53,39.74,0
2507,-104.52,48.15,0
2508,-104.52,45.52,0
2509,-104.52,44.87,0
2510,-104.51,40.97,0
2511,-104.51,44.31,0
2512,-104.49,48.38,0
2513,-104.46,48.56,0
2514,-104.45,43.34,0
2515,-104.45,45.82,0
2516,-104.44,47.91,0
2517,-104.42,32.19,0
2518,-104.4,35.91,0
2519,-104.4,41.72,0
2520,-104.39,34.61,0
2521,-104.39,38.46,0
2522,-104.38,37.94,0
2523,-104.38,38.73,0
2524,-104.36,41.45,0
2525,-104.34,44.58,0
2526,-104.34,33.42,0
2527,-104.34,40.65,0
2528,-104.33,39.52,0
2529,-104.33,43.62,0
2530,-104.32,39.04,0
2531,-104.32,66.53,0
2532,-104.31,42.1,0
2533,-104.29,39.21,0
2534,-104.29,44.41,0
2535,-104.29,41.17,0
2536,-104.29,50.59,0
2537,-104.27,36.94,0
2538,-104.27,46.96,0
2539,-104.27,37.17,0
2540,-104.27,46.05,0
2541,-104.27,36.08,0
2542,-104.23,30.59,0
2543,-104.22,32.43,0
2544,-104.2,43.85,0
2545,-104.2,44.24,0
2546,-104.18,35.39,0
2547,-104.18,46.5,0
2548,-104.18,79.12,0
2549,-104.16,47.35,0
2550,-104.15,63.59,0
2551,-104.11,38.16,0
2552,-104.09,40.38,0
2553,-104.09,32.28,0
2554,-104.08,44.58,0
2555,-104.07,35.09,0
2556,-104.07,31.92,0
2557,-104.07,44.08,0
2558,-104.07,64.96,0
2559,-104.06,24.59,0
2560,-104.06,41.91,0
2561,-104.04,35.66,0
2562,-104.02,30.3,0
2563,-104.01,43.55,0
2564,-104,37.04,0
2565,-103.99,45.55,0
2566,-103.99,40.82,0
2567,-103.98,39.51,0
2568,-103.98,36.78,0
2569,-103.97,47.86,0
2570,-103.97,34.45,0
2571,-103.97,45.17,0
2572,-103.96,60.84,0
2573,-103.94,30.59,0
2574,-103.93,38.47,0
2575,-103.93,41.76,0
2576,-103.92,57.99,0
2577,-103.91,46.3,0
2578,-103.91,37.34,0
2579,-103.9,50.79,0
2580,-103.89,38.28,0
2581,-103.88,41.54,0
2582,-103.88,42.72,0
2583,-103.88,43.81,0
2584,-103.87,40.42,0
2585,-103.85,35.27,0
2586,-103.85,49.67,0
2587,-103.85,44.28,0
2588,-103.85,20.6,0
2589,-103.84,38.74,0
2590,-103.84,59.21,0
2591,-103.84,55.36,0
2592,-103.83,39.32,0
2593,-103.83,36.06,0
2594,-103.83,44.07,0
2595,-103.83,43.3,0
2596,-103.82,46.96,0
2597,-103.81,41.22,0
2598,-103.8,67.13,0
2599,-103.77,31.67,0
2600,-103.73,44.48,0
2601,-103.73,30.99,0
2602,-103.73,56.69,0
2603,-103.72,44.71,0
2604,-103.72,42.57,0
2605,-103.72,37.12,0
2606,-103.71,41.83,0
2607,-103.7,38.88,0
2608,-103.7,52.55,0
2609,-103.69,41.02,0
2610,-103.69,35.9,0
2611,-103.69,62.29,0
2612,-103.68,42.08,0
2613,-103.68,39.47,0
2614,-103.65,35.71,0
2615,-103.65,53.84,0
2616,-103.64,36.54,0
2617,-103.63,43.7,0
2618,-103.63,42.84,0
2619,-103.62,48.2,0
2620,-103.62,47.24,0
2621,-103.61,34.34,0
2622,-103.61,37.62,0
2623,-103.6,30.28,0
2624,-103.6,25.9,0
2625,-103.6,43.89,0
2626,-103.59,40.25,0
2627,-103.59,47.05,0
2628,-103.58,41.58,0
2629,-103.58,39.16,0
2630,-103.57,30.05,0
2631,-103.56,33.33,0
2632,-103.56,34.03,0
2633,-103.56,45.57,0
2634,-103.55,42.33,0
2635,-103.53,41.95,0
2636,-103.51,38.72,0
2637,-103.5,36.83,0
2638,-103.48,43.18,0
2639,-103.47,29.49,0
2640,-103.47,45.84,0
2641,-103.47,40.97,0
2642,-103.46,65.98,0
2643,-103.45,37,0
2644,-103.45,43.35,0
2645,-103.45,42.71,0
2646,-103.45,34.92,0
2647,-103.44,46.6,0
2648,-103.44,47.6,0
2649,-103.42,44.47,0
2650,-103.42,44.2,0
2651,-103.4,43.55,0
2652,-103.4,46.92,0
2653,-103.39,29.23,0
2654,-103.39,38.07,0
2655,-103.37,39.74,0
2656,-103.37,34.18,0
2657,-103.37,35.41,0
2658,-103.37,43.97,0
2659,-103.36,37.73,0
2660,-103.36,37.18,0
2661,-103.35,32.16,0
2662,-103.35,51.25,0
2663,-103.31,39.13,0
2664,-103.31,46.39,0
2665,-103.3,43.77,0
2666,-103.27,49.32,0
2667,-103.27,38.81,0
2668,-103.26,42.44,0
2669,-103.25,47.48,0
2670,-103.25,40.16,0
2671,-103.24,23.61,0
2672,-103.21,36.69,0
2673,-103.21,34.67,0
2674,-103.19,37.34,0
2675,-103.19,78.89,0
2676,-103.18,24.21,0
2677,-103.18,45.53,0
2678,-103.18,32.7,0
2679,-103.17,40.5,0
2680,-103.17,29.21,0
2681,-103.16,29.74,0
2682,-103.16,35.87,0
2683,-103.16,64.61,0
2684,-103.16,63.59,0
2685,-103.15,48.03,0
2686,-103.15,40.93,0
2687,-103.14,41.46,0
2688,-103.13,49.17,0
2689,-103.12,38.09,0
2690,-103.11,38.99,0
2691,-103.11,41.68,0
2692,-103.09,41.15,0
2693,-103.09,36.42,0
2694,-103.08,60.77,0
2695,-103.07,27.74,0
2696,-103.06,43.64,0
2697,-103.04,32.12,0
2698,-103.04,36.25,0
2699,-103.04,38.82,0
2700,-103.04,52.96,0
2701,-103.03,37.91,0
2702,-103.02,37.11,0
2703,-103.02,36.6,0
2704,-103.01,42.52,0
2705,-103,67.24,0
2706,-102.99,48.27,0
2707,-102.98,44.12,0
2708,-102.97,37.46,0
2709,-102.95,40.01,0
2710,-102.9,48.45,0
2711,-102.9,34.87,0
2712,-102.89,32.54,0
2713,-102.89,47.44,0
2714,-102.88,36.85,0
2715,-102.88,42.79,0
2716,-102.87,39.3,0
2717,-102.86,42.34,0
2718,-102.85,41.99,0
2719,-102.85,39.74,0
2720,-102.85,43.9,0
2721,-102.84,47.86,0
2722,-102.82,40.83,0
2723,-102.79,46.89,0
2724,-102.79,30.89,0
2725,-102.78,33.96,0
2726,-102.77,32.07,0
2727,-102.76,46.4,0
2728,-102.76,37.56,0
2729,-102.75,20.82,0
2730,-102.75,57.26,0
2731,-102.74,37.02,0
2732,-102.71,41.15,0
2733,-102.71,44.61,0
2734,-102.71,36.73,0
2735,-102.71,38.35,0
2736,-102.7,59.32,0
2737,-102.7,56.24,0
2738,-102.67,48.12,0
2739,-102.67,47.34,0
2740,-102.66,38.69,0
2741,-102.66,50.6,0
2742,-102.65,32.65,0
2743,-102.62,37.37,0
2744,-102.62,62.25,0
2745,-102.61,39.48,0
2746,-102.61,33.35,0
2747,-102.6,42.07,0
2748,-102.59,33.79,0
2749,-102.57,43.7,0
2750,-102.55,49.71,0
2751,-102.54,37.64,0
2752,-102.54,45.57,0
2753,-102.54,40.94,0
2754,-102.51,45.84,0
2755,-102.51,36.89,0
2756,-102.51,65.53,0
2757,-102.51,54.87,0
2758,-102.5,38.54,0
2759,-102.48,43.28,0
2760,-102.47,46.11,0
2761,-102.47,47.98,0
2762,-102.46,42.46,0
2763,-102.46,42.92,0
2764,-102.46,39.76,0
2765,-102.45,48.59,0
2766,-102.44,30.25,0
2767,-102.44,41.76,0
2768,-102.43,46.9,0
2769,-102.42,35.16,0
2770,-102.38,44.07,0
2771,-102.36,66.55,0
2772,-102.35,38.82,0
2773,-102.34,41.59,0
2774,-102.34,42.01,0
2775,-102.34,47.35,0
2776,-102.32,78.62,0
2777,-102.31,31.9,0
2778,-102.31,39.48,0
2779,-102.3,40.51,0
2780,-102.3,43.84,0
2781,-102.29,43.04,0
2782,-102.28,22.36,0
2783,-102.28,60.88,0
2784,-102.26,35.68,0
2785,-102.26,40.92,0
2786,-102.26,50.48,0
2787,-102.25,21.81,0
2788,-102.25,32.71,0
2789,-102.23,31.4,0
2790,-102.19,21.98,0
2791,-102.18,39.63,0
2792,-102.18,39.89,0
2793,-102.17,49.23,0
2794,-102.17,46.7,0
2795,-102.16,43.98,0
2796,-102.16,35.5,0
2797,-102.16,48.34,0
2798,-102.16,45.75,0
2799,-102.15,47.62,0
2800,-102.13,41.32,0
2801,-102.13,58.9,0
2802,-102.13,52.16,0
2803,-102.12,41.09,0
2804,-102.11,47.8,0
2805,-102.11,34.53,0
2806,-102.11,34.92,0
2807,-102.09,39.46,0
2808,-102.09,32.05,0
2809,-102.09,72.72,0
2810,-102.05,49.73,0
2811,-102.04,37.07,0
2812,-102.04,37.49,0
2813,-102.03,33.85,0
2814,-102.02,42.92,0
2815,-102,45.04,0
2816,-101.99,45.48,0
2817,-101.98,33.66,0
2818,-101.96,38.94,0
2819,-101.94,43.75,0
2820,-101.94,33.07,0
2821,-101.93,35.38,0
2822,-101.93,35.14,0
2823,-101.93,39.7,0
2824,-101.91,47.28,0
2825,-101.87,44.53,0
2826,-101.86,41.49,0
2827,-101.85,50.69,0
2828,-101.85,41.24,0
2829,-101.85,50.31,0
2830,-101.84,30.74,0
2831,-101.82,45.97,0
2832,-101.82,37.02,0
2833,-101.8,30.47,0
2834,-101.8,50.92,0
2835,-101.78,39.19,0
2836,-101.78,46.86,0
2837,-101.78,34.46,0
2838,-101.77,53.89,0
2839,-101.77,44,0
2840,-101.76,40.09,0
2841,-101.75,33.27,0
2842,-101.75,37.83,0
2843,-101.75,64.16,0
2844,-101.73,35.54,0
2845,-101.72,50.08,0
2846,-101.7,31.89,0
2847,-101.69,43.17,0
2848,-101.68,31.03,0
2849,-101.68,38.47,0
2850,-101.67,43.83,0
2851,-101.65,34.94,0
2852,-101.65,33.49,0
2853,-101.64,40.6,0
2854,-101.63,37.31,0
2855,-101.63,34.02,0
2856,-101.63,37.13,0
2857,-101.62,41.13,0
2858,-101.61,21.73,0
2859,-101.6,39.81,0
2860,-101.6,37.98,0
2861,-101.59,32.81,0
2862,-101.59,40.85,0
2863,-101.58,48.43,0
2864,-101.54,37.58,0
2865,-101.53,42.46,0
2866,-101.53,30.13,0
2867,-101.53,40.44,0
2868,-101.52,42.07,0
2869,-101.52,31.77,0
2870,-101.52,66.29,0
2871,-101.51,47.47,0
2872,-101.49,32.23,0
2873,-101.49,18.8,0
2874,-101.48,63.2,0
2875,-101.46,34.54,0
2876,-101.43,37.81,0
2877,-101.42,46.51,0
2878,-101.41,33.19,0
2879,-101.41,46.86,0
2880,-101.4,50.95,0
2881,-101.39,37.04,0
2882,-101.38,41.55,0
2883,-101.37,39.34,0
2884,-101.37,35.11,0
2885,-101.36,41.21,0
2886,-101.36,39.81,0
2887,-101.36,33.89,0
2888,-101.36,38.79,0
2889,-101.33,50.4,0
2890,-101.33,37.41,0
2891,-101.32,29.69,0
2892,-101.32,48.28,0
2893,-101.32,47.25,0
2894,-101.31,46.14,0
2895,-101.31,44.73,0
2896,-101.31,44.52,0
2897,-101.28,25.41,0
2898,-101.27,43.77,0
2899,-101.27,44.93,0
2900,-101.25,49.05,0
2901,-101.25,53.83,0
2902,-101.25,50.7,0
2903,-101.24,37.95,0
2904,-101.24,38.48,0
2905,-101.24,47.58,0
2906,-101.24,51.39,0
2907,-101.23,46.73,0
2908,-101.22,38.93,0
2909,-101.21,47.07,0
2910,-101.2,30.71,0
2911,-101.2,27.9,0
2912,-101.18,39.54,0
2913,-101.18,46.46,0
2914,-101.18,57.15,0
2915,-101.15,37.78,0
2916,-101.15,29.97,0
2917,-101.14,78.36,0
2918,-101.13,31.15,0
2919,-101.13,31.43,0
2920,-101.13,49.36,0
2921,-101.13,41.13,0
2922,-101.12,50.12,0
2923,-101.11,33.05,0
2924,-101.11,22.02,0
2925,-101.1,34.44,0
2926,-101.1,37.41,0
2927,-101.1,60.32,0
2928,-101.07,33.49,0
2929,-101.07,43.01,0
2930,-101.06,43.3,0
2931,-101.06,59.24,0
2932,-101.05,39.4,0
2933,-101.03,25.35,0
2934,-101.03,49.16,0
2935,-101.02,48.1,0
2936,-101,36.62,0
2937,-100.99,37.98,0
2938,-100.98,39.13,0
2939,-100.98,47.46,0
2940,-100.97,31.83,0
2941,-100.97,21.22,0
2942,-100.96,37.26,0
2943,-100.96,41.73,0
2944,-100.96,38.92,0
2945,-100.95,65.51,0
2946,-100.95,67.05,0
2947,-100.94,47.23,0
2948,-100.93,29.31,0
2949,-100.92,46.77,0
2950,-100.92,38.68,0
2951,-100.91,38.48,0
2952,-100.91,62.56,0
2953,-100.9,28.44,0
2954,-100.89,40.23,0
2955,-100.89,34.54,0
2956,-100.89,34.94,0
2957,-100.87,37.46,0
2958,-100.87,47.8,0
2959,-100.87,38.15,0
2960,-100.87,35.21,0
2961,-100.86,36.37,0
2962,-100.84,36.04,0
2963,-100.84,49.57,0
2964,-100.83,33.63,0
2965,-100.83,25.37,0
2966,-100.81,45.82,0
2967,-100.8,35.44,0
2968,-100.8,46.01,0
2969,-100.79,21.86,0
2970,-100.79,45.34,0
2971,-100.79,23.27,0
2972,-100.78,47.03,0
2973,-100.78,37.13,0
2974,-100.78,40.02,0
2975,-100.76,37.96,0
2976,-100.76,29.15,0
2977,-100.75,51.63,0
2978,-100.75,48.12,0
2979,-100.75,40.87,0
2980,-100.74,50.93,0
2981,-100.73,31.18,0
2982,-100.72,41.21,0
2983,-100.71,46.64,0
2984,-100.7,38.8,0
2985,-100.69,40.35,0
2986,-100.69,41.48,0
2987,-100.68,39.82,0
2988,-100.68,24.79,0
2989,-100.67,42.57,0
2990,-100.66,43.03,0
2991,-100.66,43.3,0
2992,-100.65,47.47,0
2993,-100.64,46.83,0
2994,-100.64,30.58,0
2995,-100.64,47.29,0
2996,-100.63,39.07,0
2997,-100.63,50.2,0
2998,-100.62,49.04,0
2999,-100.62,34.83,0
3000,-100.61,58.14,0
3001,-100.6,45.71,0
3002,-100.6,38.48,0
3003,-100.57,37.32,0
3004,-100.56,39.98,0
3005,-100.56,32.74,0
3006,-100.55,45.4,0
3007,-100.55,41.93,0
3008,-100.55,48.35,0
3009,-100.55,55.61,0
3010,-100.54,31.53,0
3011,-100.53,37.86,0
3012,-100.52,36.83,0
3013,-100.52,36.62,0
3014,-100.52,50.72,0
3015,-100.51,49.52,0
3016,-100.5,31.14,0
3017,-100.5,33.06,0
3018,-100.5,42.82,0
3019,-100.49,32.43,0
3020,-100.48,44.56,0
3021,-100.48,45.02,0
3022,-100.47,38.64,0
3023,-100.46,35.77,0
3024,-100.46,46.44,0
3025,-100.45,42.21,0
3026,-100.45,25,0
3027,-100.45,72.42,0
3028,-100.44,37.17,0
3029,-100.44,35.36,0
3030,-100.43,47.14,0
3031,-100.42,30.14,0
3032,-100.42,39.65,0
3033,-100.4,45.23,0
3034,-100.4,44.08,0
3035,-100.39,25.74,0
3036,-100.38,29.65,0
3037,-100.37,34.12,0
3038,-100.36,35.94,0
3039,-100.34,43.36,0
3040,-100.34,39.35,0
3041,-100.34,39.89,0
3042,-100.34,44.38,0
3043,-100.34,61.42,0
3044,-100.34,54.3,0
3045,-100.33,37.64,0
3046,-100.31,49.13,0
3047,-100.3,64.12,0
3048,-100.28,45.62,0
3049,-100.28,41.89,0
3050,-100.27,34.38,0
3051,-100.27,37.29,0
3052,-100.26,42.96,0
3053,-100.26,47.37,0
3054,-100.26,25.33,0
3055,-100.25,46.27,0
3056,-100.25,37.81,0
3057,-100.24,39.07,0
3058,-100.23,46.67,0
3059,-100.22,50.77,0
3060,-100.22,25.85,0
3061,-100.2,41.47,0
3062,-100.2,51.27,0
3063,-100.2,32.18,0
3064,-100.18,25.59,0
3065,-100.17,38.86,0
3066,-100.16,40.89,0
3067,-100.15,30.48,0
3068,-100.14,37.04,0
3069,-100.12,39.6,0
3070,-100.12,28.63,0
3071,-100.11,29.86,0
3072,-100.1,49.26,0
3073,-100.1,47.14,0
3074,-100.09,49.67,0
3075,-100.09,42.23,0
3076,-100.07,45.82,0
3077,-100.07,45.31,0
3078,-100.07,29.65,0
3079,-100.06,43.33,0
3080,-100.06,49.05,0
3081,-100.05,43.72,0
3082,-100.04,39.36,0
3083,-100.03,47.96,0
3084,-100.03,52.77,0
3085,-100.03,78.2,0
3086,-100.02,37.81,0
3087,-100.01,50.23,0
3088,-100,37.45,0
3089,-100,29.4,0
3090,-99.99,49.85,0
3091,-99.98,42.77,0
3092,-99.98,42.56,0
3093,-99.98,37.26,0
3094,-99.96,33.99,0
3095,-99.96,44.21,0
3096,-99.95,32.53,0
3097,-99.95,27.96,0
3098,-99.91,29.21,0
3099,-99.91,29.85,0
3100,-99.91,50.68,0
3101,-99.9,39.54,0
3102,-99.89,38.46,0
3103,-99.88,32.23,0
3104,-99.88,39.06,0
3105,-99.88,65.76,0
3106,-99.87,35.89,0
3107,-99.85,46.25,0
3108,-99.85,39.27,0
3109,-99.85,30.52,0
3110,-99.84,73.45,0
3111,-99.83,20.12,0
3112,-99.83,39.83,0
3113,-99.83,31.79,0
3114,-99.83,38.05,0
3115,-99.82,30.93,0
3116,-99.82,43.35,0
3117,-99.82,45.53,0
3118,-99.81,38.77,0
3119,-99.8,37.88,0
3120,-99.8,20.69,0
3121,-99.8,47.19,0
3122,-99.78,21.38,0
3123,-99.77,36.83,0
3124,-99.77,34.67,0
3125,-99.77,41.66,0
3126,-99.76,34.1,0
3127,-99.76,35.55,0
3128,-99.75,37.66,0
3129,-99.75,49.57,0
3130,-99.75,42.83,0
3131,-99.75,29.7,0
3132,-99.75,39.99,0
3133,-99.75,32.37,0
3134,-99.73,19.37,0
3135,-99.73,41.94,0
3136,-99.72,35.75,0
3137,-99.71,32.06,0
3138,-99.7,42.47,0
3139,-99.69,66.9,0
3140,-99.68,32.61,0
3141,-99.68,45.31,0
3142,-99.68,44.08,0
3143,-99.67,37.39,0
3144,-99.67,30.42,0
3145,-99.66,38.64,0
3146,-99.66,50.78,0
3147,-99.66,40.16,0
3148,-99.64,47,0
3149,-99.64,45.78,0
3150,-99.63,44.98,0
3151,-99.63,49.4,0
3152,-99.63,38.4,0
3153,-99.63,34.27,0
3154,-99.62,30.12,0
3155,-99.62,37.19,0
3156,-99.6,40.43,0
3157,-99.59,39.39,0
3158,-99.59,49.84,0
3159,-99.58,31.68,0
3160,-99.57,29.82,0
3161,-99.57,36.62,0
3162,-99.57,39.68,0
3163,-99.56,49.21,0
3164,-99.56,38.01,0
3165,-99.56,38.82,0
3166,-99.54,48.56,0
3167,-99.54,39.93,0
3168,-99.54,56.09,0
3169,-99.53,41.31,0
3170,-99.53,27.5,0
3171,-99.52,29.62,0
3172,-99.5,30.27,0
3173,-99.5,75.31,0
3174,-99.5,63.32,0
3175,-99.49,46.45,0
3176,-99.49,30.89,0
3177,-99.48,37.03,0
3178,-99.47,32.98,0
3179,-99.46,38.2,0
3180,-99.46,32.41,0
3181,-99.45,46.72,0
3182,-99.45,64.33,0
3183,-99.44,48.29,0
3184,-99.44,48.01,0
3185,-99.43,60.46,0
3186,-99.43,58.67,0
3187,-99.41,37.88,0
3188,-99.39,30,0
3189,-99.39,27.9,0
3190,-99.39,62.29,0
3191,-99.38,42.37,0
3192,-99.38,72.49,0
3193,-99.37,32.78,0
3194,-99.37,28.34,0
3195,-99.35,42.6,0
3196,-99.35,42.92,0
3197,-99.34,20.07,0
3198,-99.34,43.79,0
3199,-99.34,29.78,0
3200,-99.34,41.03,0
3201,-99.32,39.35,0
3202,-99.32,37.23,0
3203,-99.31,38.57,0
3204,-99.31,44.83,0
3205,-99.31,38.35,0
3206,-99.3,46.15,0
3207,-99.28,43.33,0
3208,-99.28,38.88,0
3209,-99.27,38.08,0
3210,-99.27,39.66,0
3211,-99.27,37.53,0
3212,-99.26,31.05,0
3213,-99.24,27.63,0
3214,-99.23,30.82,0
3215,-99.22,45.28,0
3216,-99.22,46.58,0
3217,-99.21,29.64,0
3218,-99.21,34.78,0
3219,-99.21,41.85,0
3220,-99.21,30.09,0
3221,-99.2,43.97,0
3222,-99.2,47.92,0
3223,-99.19,43.12,0
3224,-99.16,29.37,0
3225,-99.15,43.56,0
3226,-99.15,44.4,0
3227,-99.15,29.19,0
3228,-99.13,45.72,0
3229,-99.13,39.45,0
3230,-99.11,39.09,0
3231,-99.11,37.27,0
3232,-99.11,47.16,0
3233,-99.1,49.7,0
3234,-99.1,19.4,0
3235,-99.09,45.03,0
3236,-99.08,47.68,0
3237,-99.08,28.94,0
3238,-99.08,53.46,0
3239,-99.04,49.13,0
3240,-99.04,37.66,0
3241,-99.04,73.22,0
3242,-99.03,31.86,0
3243,-99.03,46.31,0
3244,-99.03,39.69,0
3245,-99.03,41.1,0
3246,-99.02,40.7,0
3247,-99.02,29.99,0
3248,-99.02,30.23,0
3249,-99.02,29.74,0
3250,-98.99,44.62,0
3251,-98.98,42.65,0
3252,-98.98,38.27,0
3253,-98.98,24.37,0
3254,-98.97,35.88,0
3255,-98.96,38.81,0
3256,-98.96,32.16,0
3257,-98.96,34.28,0
3258,-98.96,48,0
3259,-98.95,40.5,0
3260,-98.95,38.44,0
3261,-98.95,40.09,0
3262,-98.94,46,0
3263,-98.93,54.75,0
3264,-98.92,29.58,0
3265,-98.91,29.16,0
3266,-98.9,37.48,0
3267,-98.89,46.48,0
3268,-98.89,75.77,0
3269,-98.88,43.03,0
3270,-98.87,41.56,0
3271,-98.87,47.24,0
3272,-98.87,34.02,0
3273,-98.86,19.17,0
3274,-98.86,38.98,0
3275,-98.86,31.74,0
3276,-98.85,19.69,0
3277,-98.83,43.21,0
3278,-98.83,46.97,0
3279,-98.83,57.34,0
3280,-98.83,22.64,0
3281,-98.82,30.5,0
3282,-98.82,29.83,0
3283,-98.81,35.46,0
3284,-98.81,39.47,0
3285,-98.81,41.77,0
3286,-98.81,51.44,0
3287,-98.8,36.89,0
3288,-98.8,37.28,0
3289,-98.79,42.48,0
3290,-98.79,30.11,0
3291,-98.78,39.66,0
3292,-98.77,43.53,0
3293,-98.77,38.69,0
3294,-98.76,38,0
3295,-98.75,27.35,0
3296,-98.74,29.43,0
3297,-98.74,32.42,0
3298,-98.74,29.25,0
3299,-98.74,67.24,0
3300,-98.73,47.56,0
3301,-98.73,41,0
3302,-98.72,44.54,0
3303,-98.72,47.82,0
3304,-98.72,45.44,0
3305,-98.72,31.61,0
3306,-98.71,31.4,0
3307,-98.71,38.5,0
3308,-98.7,40.58,0
3309,-98.7,56.16,0
3310,-98.69,39.15,0
3311,-98.68,37.63,0
3312,-98.67,34.7,0
3313,-98.67,37.43,0
3314,-98.66,64.84,0
3315,-98.64,42.12,0
3316,-98.64,38.96,0
3317,-98.64,49.28,0
3318,-98.64,29.74,0
3319,-98.62,38.34,0
3320,-98.62,46.68,0
3321,-98.61,33.85,0
3322,-98.6,33.1,0
3323,-98.6,43.06,0
3324,-98.59,47.07,0
3325,-98.59,44.08,0
3326,-98.59,46.2,0
3327,-98.58,39.47,0
3328,-98.58,36.36,0
3329,-98.58,30.78,0
3330,-98.58,40.73,0
3331,-98.57,32.88,0
3332,-98.57,43.66,0
3333,-98.57,26.36,0
3334,-98.56,27.11,0
3335,-98.56,34.04,0
3336,-98.55,41.8,0
3337,-98.54,30.15,0
3338,-98.54,29.43,0
3339,-98.53,37.91,0
3340,-98.52,40.06,0
3341,-98.52,45.66,0
3342,-98.52,31.65,0
3343,-98.51,32.51,0
3344,-98.51,37.28,0
3345,-98.51,66.37,0
3346,-98.5,45.15,0
3347,-98.49,29.88,0
3348,-98.49,31.98,0
3349,-98.48,29.03,0
3350,-98.47,40.9,0
3351,-98.46,26.71,0
3352,-98.45,43.51,0
3353,-98.44,31.02,0
3354,-98.43,32.23,0
3355,-98.42,35.93,0
3356,-98.42,38.78,0
3357,-98.41,38.24,0
3358,-98.41,39.02,0
3359,-98.41,29.23,0
3360,-98.4,30.28,0
3361,-98.4,17.47,0
3362,-98.4,29.67,0
3363,-98.4,34.62,0
3364,-98.4,38.59,0
3365,-98.4,60.2,0
3366,-98.39,33.76,0
3367,-98.39,39.29,0
3368,-98.38,35.17,0
3369,-98.38,51.24,0
3370,-98.37,26.18,0
3371,-98.37,40.61,0
